TARIFF.CODE,TARIFF.CODE_illicit_sum,TARIFF.CODE_illicit_rate
3810100001,1,0.14285714285714285
3810100009,0,0.0
3810900000,3,0.5
3810909001,4,0.4
3810909009,0,0.0
3811190000,0,0.0
3811210000,4,0.13793103448275862
3811290000,6,0.14285714285714285
3811900000,3,0.25
3811900009,1,0.25
3812100000,5,0.625
3812209000,0,0.0
3812300000,2,0.13333333333333333
3812302900,1,1.0
3812308000,1,0.25
3813000001,0,0.0
3814001001,1,0.3333333333333333
3814001009,1,0.3333333333333333
3814009001,5,0.08333333333333333
3814009009,0,0.0
3815110000,1,0.5
3815190000,2,0.25
3815199000,2,0.15384615384615385
3815900000,3,0.375
3815909000,1,0.3333333333333333
3816000000,2,0.09523809523809523
3819000000,1,0.3333333333333333
3820000000,9,0.225
3821000099,0,0.0
3822000001,1,0.25
3822000009,6,0.13636363636363635
3823110000,2,0.16666666666666666
3823120000,0,0.0
3823190000,3,0.2727272727272727
3823199002,0,0.0
3823199009,0,0.0
3824100000,2,0.4
3824300000,1,0.5
3824400000,2,0.2
3824500000,1,0.25
3824509000,1,0.16666666666666666
3824600000,7,0.6363636363636364
3824780000,0,0.0
3824810000,3,0.75
3824901000,0,0.0
3824904000,1,0.2
3824904500,1,0.3333333333333333
3824905000,2,0.15384615384615385
3824905500,1,1.0
3824906500,1,0.1111111111111111
3824909000,4,0.1111111111111111
3824909209,3,0.3
3824909620,0,0.0
3824909693,2,0.6666666666666666
3824909695,3,0.75
3824909699,1,0.041666666666666664
3824909795,2,0.5
3824909798,1,0.5
3825909000,1,0.1111111111111111
3901100000,11,0.09401709401709402
3901101000,0,0.0
3901109000,4,0.6666666666666666
3901200000,5,0.2
3901201000,1,0.3333333333333333
3901209000,4,0.038834951456310676
3901300000,5,0.14705882352941177
3901900000,3,0.08108108108108109
3901903090,1,0.3333333333333333
3901909010,1,0.3333333333333333
3901909090,4,0.6666666666666666
3902100000,11,0.13253012048192772
3902300000,6,0.2
3902900000,1,0.06666666666666667
3902901090,1,0.3333333333333333
3903110000,1,0.25
3903190000,3,0.25
3903200000,2,0.14285714285714285
3903300000,5,0.22727272727272727
3903900000,3,0.23076923076923078
3903901090,1,0.2
3903909090,2,0.6666666666666666
3904100000,7,0.11666666666666667
3904210000,2,0.18181818181818182
3904210009,0,0.0
3904220000,0,0.0
3904220001,1,1.0
3904220009,4,0.14285714285714285
3904300000,1,0.16666666666666666
3904400000,2,0.16666666666666666
3904400009,0,0.0
3904509000,1,0.5
3905120000,3,0.6
3905190000,0,0.0
3905210000,0,0.0
3905300000,4,0.4
3905999091,1,0.25
3906100009,0,0.0
3906900000,3,0.23076923076923078
3906903099,1,0.14285714285714285
3906909091,0,0.0
3906909099,1,0.2
3907100000,0,0.0
3907200000,8,0.13559322033898305
3907201100,1,0.3333333333333333
3907202000,1,0.5
3907209900,1,0.1111111111111111
3907300000,7,0.17073170731707318
3907400000,4,0.2
3907500090,1,1.0
3907600061,1,0.2
3907600069,3,0.17647058823529413
3907608000,1,1.0
3907910000,4,0.4
3907911000,1,0.05263157894736842
3907919000,1,0.16666666666666666
3907990000,1,0.25
3907999010,1,1.0
3908100000,4,0.0784313725490196
3908900000,2,0.2222222222222222
3909100000,1,0.5
3909100010,0,0.0
3909200090,1,0.5
3909300090,1,0.14285714285714285
3909400000,1,0.047619047619047616
3909400090,1,1.0
3909500000,2,0.13333333333333333
3909501010,0,0.0
3909501090,3,0.3333333333333333
3909509090,1,0.125
3910000000,2,0.6666666666666666
3910000010,4,0.2
3910000090,3,0.15789473684210525
3911100000,2,0.4
3911900000,2,0.3333333333333333
3911901900,0,0.0
3911909900,1,1.0
3912200000,1,0.16666666666666666
3912310000,1,0.03571428571428571
3912390000,4,0.25
3912398500,2,1.0
3912900000,2,0.4
3912909000,0,0.0
3913900000,1,0.14285714285714285
3913900009,3,0.5
3914000000,0,0.0
3915100000,6,0.4
3915300000,9,0.15254237288135594
3915900000,1,0.16666666666666666
3915901100,1,0.2
3915908009,4,0.16
3916100000,5,0.5
3916200000,1,0.0625
3916901009,0,0.0
3916909009,0,0.0
3917109000,2,0.4
3917211000,1,0.1111111111111111
3917219000,5,0.22727272727272727
3917221000,1,0.14285714285714285
3917229000,5,0.2777777777777778
3917231000,3,0.23076923076923078
3917239000,1,0.1111111111111111
3917290000,3,0.3333333333333333
3917299000,2,0.2222222222222222
3917310000,3,0.1875
3917320000,2,0.5
3917320009,8,0.0898876404494382
3917330000,1,0.5
3917390000,1,0.09090909090909091
3917390001,0,0.0
3917390009,4,0.07407407407407407
3917400000,3,0.10344827586206896
3917401000,2,0.3333333333333333
3917409000,2,0.5
3918100000,4,0.2222222222222222
3918101090,0,0.0
3918109010,0,0.0
3918900010,2,0.25
3918900099,3,0.5
3919100000,3,0.10714285714285714
3919101200,3,0.5
3919101500,0,0.0
3919101900,4,0.06349206349206349
3919108000,5,0.0625
3919900000,5,0.012853470437017995
3920100000,2,0.13333333333333333
3920102300,1,0.1111111111111111
3920102400,4,0.25
3920102509,2,0.5
3920102802,2,0.4
3920102808,2,0.6666666666666666
3920104008,0,0.0
3920108908,0,0.0
3920200021,5,0.3125
3920200029,5,0.2777777777777778
3920202100,6,0.2
3920202900,2,0.5
3920208001,1,0.25
3920208009,1,0.09090909090909091
3920300000,2,0.6666666666666666
3920430043,5,0.625
3920431000,0,0.0
3920439000,1,0.3333333333333333
3920490044,2,0.25
3920490049,1,0.07142857142857142
3920491000,2,0.4
3920499000,0,0.0
3920510000,1,0.14285714285714285
3920599000,0,0.0
3920610000,4,0.26666666666666666
3920621900,0,0.0
3920629000,0,0.0
3920690000,1,0.1
3920738090,1,1.0
3920910000,2,0.2
3920920000,3,0.375
3920930000,0,0.0
3920990000,6,0.375
3920992800,2,0.4
3920999000,1,0.16666666666666666
3921110000,3,0.3
3921120000,9,0.1232876712328767
3921130000,2,0.2222222222222222
3921131000,1,0.1
3921139000,3,0.6
3921190000,6,0.3
3921900091,1,0.07692307692307693
3921900099,2,0.2
3921901000,2,0.6666666666666666
3921903000,1,0.5
3921904100,2,0.6666666666666666
3921904900,0,0.0
3921905500,3,0.2727272727272727
3921909001,0,0.0
3921909009,0,0.0
3922100000,4,0.23529411764705882
3922200000,0,0.0
3922900002,0,0.0
3922900003,0,0.0
3922900009,2,0.2
3923100000,11,0.03859649122807018
3923210000,6,0.09375
3923290000,0,0.0
3923291080,0,0.0
3923299030,6,0.14634146341463414
3923299080,7,0.008363201911589008
3923300000,1,0.125
3923301000,4,0.06349206349206349
3923309000,3,0.3333333333333333
3923401000,2,0.5
3923409000,0,0.0
3923500000,6,0.23076923076923078
3923501000,1,0.25
3923509001,4,0.10810810810810811
3923509009,2,0.4
3923900000,6,0.2857142857142857
3923900010,2,0.2857142857142857
3923900091,1,1.0
3923900099,0,0.0
3924100000,1,0.25
3924900001,0,0.0
3924900002,0,0.0
3924900008,1,0.022727272727272728
3924900009,2,0.2857142857142857
3924902000,2,0.25
3924909000,4,0.3333333333333333
3925100090,1,0.16666666666666666
3925200000,4,0.3076923076923077
3925300000,3,0.17647058823529413
3925900000,3,0.10714285714285714
3925901000,1,0.5
3925902000,1,0.058823529411764705
3925908000,1,0.125
3926100000,1,0.125
3926100001,0,0.0
3926100004,1,0.3333333333333333
3926100009,2,0.5
3926200000,3,0.21428571428571427
3926200010,2,1.0
3926200090,4,0.16
3926300000,6,0.13953488372093023
3926400000,1,0.2
3926909091,0,0.0
3926909099,6,0.3
3926909210,0,0.0
3926909221,1,0.3333333333333333
3926909229,5,0.004578754578754579
3926909239,2,0.4
3926909290,1,0.2
3926909710,0,0.0
3926909720,2,0.4
3926909739,0,0.0
3926909741,0,0.0
3926909771,1,0.3333333333333333
3926909779,5,0.053763440860215055
3926909780,2,0.4
3926909791,0,0.0
3926909799,2,0.0021119324181626186
4000000000,2,0.1111111111111111
4001220000,0,0.0
4001290000,1,1.0
4002110000,1,0.16666666666666666
4002192000,0,0.0
4002199000,0,0.0
4002200000,1,0.25
4002310000,1,0.3333333333333333
4002390000,0,0.0
4002590000,0,0.0
4002600000,0,0.0
4002700000,0,0.0
4002910000,2,0.5
4002999000,0,0.0
4005100000,3,0.5
4005200000,2,0.6666666666666666
4005910000,3,0.25
4005990000,1,0.1111111111111111
4007000000,1,0.2
4008110000,2,0.3333333333333333
4008111000,0,0.0
4008119000,1,0.16666666666666666
4008190000,1,0.16666666666666666
4008211000,3,0.10344827586206896
4008219000,4,0.26666666666666666
4008290000,2,0.5
4009110000,4,0.23529411764705882
4009110011,3,0.2
4009110019,1,0.125
4009110090,1,0.25
4009120000,3,0.16666666666666666
4009120010,1,0.3333333333333333
4009120090,0,0.0
4009210000,1,0.1111111111111111
4009210020,2,1.0
4009210030,1,1.0
4009210040,0,0.0
4009210080,0,0.0
4009220010,1,0.2
4009220090,3,0.23076923076923078
4009310000,0,0.0
4009310020,3,0.3
4009310080,2,0.4
4009320010,0,0.0
4009320090,0,0.0
4009410080,0,0.0
4009420000,4,0.5
4009420010,2,0.6666666666666666
4009420090,3,0.17647058823529413
4010110000,0,0.0
4010110001,1,0.3333333333333333
4010110009,0,0.0
4010120001,1,0.2
4010120009,2,1.0
4010190000,5,0.7142857142857143
4010190002,2,0.6666666666666666
4010190003,1,0.5
4010190007,0,0.0
4010190008,1,0.25
4010310000,2,0.25
4010310001,0,0.0
4010310009,0,0.0
4010320001,0,0.0
4010320009,5,0.25
4010330000,1,1.0
4010340000,1,0.2
4010350010,2,0.6666666666666666
4010350020,3,0.2
4010350090,0,0.0
4010360000,1,0.25
4010390000,2,0.3333333333333333
4010390020,1,0.25
4010390091,0,0.0
4010390099,1,0.1111111111111111
4011100000,3,0.2727272727272727
4011100010,0,0.0
4011100090,3,0.17647058823529413
4011200000,10,0.05154639175257732
4011200029,0,0.0
4011201010,0,0.0
4011209020,1,0.2
4011209090,1,0.2
4011300000,2,0.6666666666666666
4011300031,1,0.16666666666666666
4011400000,3,0.25
4011400093,1,0.5
4011400099,0,0.0
4011500000,3,0.23076923076923078
4011500001,1,0.2
4011610000,0,0.0
4011610002,2,0.3333333333333333
4011620000,4,0.3076923076923077
4011630000,1,0.07692307692307693
4011920010,2,0.6666666666666666
4011930000,0,0.0
4011990000,3,0.5
401200000,1,0.2
4012190000,0,0.0
4012902000,2,0.5
401300000,2,0.5
4013100000,2,0.16666666666666666
4013900000,4,0.4444444444444444
4013900001,0,0.0
4013900004,1,0.1111111111111111
4013900009,1,0.25
4014100000,0,0.0
401503190,0,0.0
4015110000,3,0.5
4015190000,2,0.25
4015190001,0,0.0
4015190009,2,0.14285714285714285
4015900000,3,0.09090909090909091
4016100000,4,0.2222222222222222
4016910000,3,0.3
4016920000,2,0.5
4016930000,3,0.008333333333333333
4016940000,1,0.16666666666666666
4016950099,2,0.6666666666666666
4016990000,3,0.125
4016995201,2,0.2857142857142857
4016995209,2,0.08
4016995702,3,0.3333333333333333
4016995709,5,0.03546099290780142
4016999110,2,0.1111111111111111
4016999190,0,0.0
4016999710,1,1.0
4016999720,1,0.05555555555555555
4016999799,1,0.14285714285714285
4017000009,1,0.3333333333333333
402101000,4,0.2222222222222222
402101999,0,0.0
402102900,1,0.5
402211000,5,0.1388888888888889
402212900,2,0.4
402219990,1,0.25
402292900,0,0.0
402910099,3,0.375
403102000,2,0.2857142857142857
403109100,1,0.3333333333333333
403109900,0,0.0
403900099,3,0.75
403909100,0,0.0
404100000,0,0.0
404100200,0,0.0
404900000,2,0.4
405100000,3,0.375
405101100,1,0.2
405900091,2,0.3333333333333333
406105000,1,1.0
406108000,1,0.25
406303100,1,0.3333333333333333
406303900,1,0.07142857142857142
406401000,2,0.5
406900000,2,0.3333333333333333
406901800,1,0.25
406902100,1,0.5
406902300,1,0.2
406907800,1,0.2
406908100,0,0.0
406909209,2,0.6666666666666666
406909300,1,1.0
406909900,0,0.0
407000000,5,0.25
407191900,0,0.0
408118000,0,0.0
410000000,1,1.0
4101500000,1,0.0625
4101900000,1,0.5
4103900099,1,0.5
4104111011,0,0.0
4104115191,2,0.6666666666666666
4104115999,0,0.0
4104411109,1,0.5
4104415109,3,1.0
4104495900,0,0.0
4105100010,2,0.5
4105100090,0,0.0
4105301000,1,0.0625
4106220000,3,0.3
4106229000,0,0.0
4106310000,0,0.0
4106320000,1,0.3333333333333333
4107119011,0,0.0
4107119091,0,0.0
4107119099,3,0.5
4107121910,2,0.18181818181818182
4107121990,0,0.0
4107129190,2,0.3333333333333333
4107199011,1,0.14285714285714285
4107199091,0,0.0
4107199099,3,0.5
4107910000,2,0.5
4107911011,4,0.08
4107911091,2,0.3333333333333333
4107919011,1,0.5
4107919099,0,0.0
4107921010,1,0.25
4107921090,3,1.0
4107991090,4,0.5714285714285714
4107999090,2,0.6666666666666666
4112000010,1,1.0
4112000090,5,0.5555555555555556
4113100010,1,1.0
4113200000,2,0.13333333333333333
4113900000,3,0.6
4114101000,0,0.0
4114109000,4,0.8
4114200001,1,0.16666666666666666
4114200004,1,0.25
4114200009,0,0.0
4115100000,6,0.2857142857142857
4201000002,1,0.2
4202110010,2,0.4
4202111009,1,1.0
4202120012,5,0.15151515151515152
4202121109,1,0.25
4202121909,1,0.5
4202129109,4,0.8
4202129909,2,0.6666666666666666
4202191000,2,0.6666666666666666
4202199000,3,0.3333333333333333
4202199018,0,0.0
4202210001,0,0.0
4202210009,0,0.0
4202210023,6,0.375
4202221000,1,0.0625
4202229000,1,0.16666666666666666
4202310001,2,1.0
4202310008,1,1.0
4202321009,2,0.11764705882352941
4202329001,2,0.6666666666666666
4202329009,1,0.16666666666666666
4202910093,2,0.25
4202911090,2,0.25
4202921110,2,0.6666666666666666
4202921190,1,0.3333333333333333
4202921500,1,1.0
4202921901,1,0.5
4202921909,1,0.1
4202929190,5,0.22727272727272727
4202929809,0,0.0
4202990010,0,0.0
4202990099,3,0.25
4203100010,0,0.0
4203100099,2,0.16666666666666666
4203291000,3,0.2
4203299009,0,0.0
4203300000,3,0.5
4203300090,1,0.14285714285714285
4203400000,3,0.3
4205001901,0,0.0
4205001909,1,0.25
4205009096,0,0.0
4205009099,4,0.06896551724137931
4302200000,1,0.16666666666666666
4303109000,1,0.3333333333333333
4401220000,0,0.0
4401250000,2,0.3333333333333333
4401398000,0,0.0
4403100000,1,0.1
4403209900,0,0.0
4403999509,1,0.2
4407109300,0,0.0
4407109800,1,0.047619047619047616
4407250000,4,0.5714285714285714
4407260000,1,0.2
4407279900,3,0.75
4407920000,0,0.0
4407999100,2,0.5
4407999800,0,0.0
4408398530,2,0.3333333333333333
4408399530,1,0.25
4408908580,0,0.0
4409299909,0,0.0
4410000000,0,0.0
4410110000,0,0.0
4410111000,1,0.2
4410113000,1,0.3333333333333333
4410115000,2,1.0
4410119000,1,0.3333333333333333
4410121000,3,0.6
4410900000,2,0.25
4411120000,3,0.3
4411129001,0,0.0
4411140000,4,0.2
4411141002,0,0.0
4411149002,1,0.25
4411920000,2,0.2857142857142857
4411929000,1,1.0
4411949001,2,0.5
4412310000,0,0.0
4412390000,7,0.25925925925925924
4412940000,3,0.3333333333333333
4412990000,0,0.0
4412998500,2,0.16666666666666666
4413000090,1,1.0
4414001009,0,0.0
4414009009,0,0.0
4415101009,1,0.07692307692307693
4415109000,2,0.5
4415202001,5,0.026041666666666668
4415202009,3,0.6
4415209000,2,0.006430868167202572
4417000091,0,0.0
4417000093,0,0.0
4418200000,1,0.08333333333333333
4418208000,0,0.0
4418400000,8,0.2857142857142857
4418600000,3,0.21428571428571427
4418790000,1,0.5
4418900000,0,0.0
4418908019,0,0.0
4418908090,1,0.3333333333333333
4419009009,1,0.14285714285714285
4420101900,0,0.0
4420909901,1,0.3333333333333333
4421100000,1,0.3333333333333333
4421909100,2,1.0
4421909710,1,0.5
4421909798,3,1.0
4421909799,4,0.125
4503101000,2,0.6666666666666666
4503900000,0,0.0
4504109900,1,0.3333333333333333
4504900000,1,0.25
4601949000,0,0.0
4601991000,2,0.3333333333333333
4602120009,0,0.0
4700000000,2,0.15384615384615385
4703210000,0,0.0
4704210000,0,0.0
4706930001,0,0.0
4707100000,0,0.0
4707200000,0,0.0
4707300000,3,0.5
4707901000,2,0.25
4707909000,4,0.25
4800000000,2,0.0625
4801000001,1,0.045454545454545456
4801000009,0,0.0
4802100000,2,0.4
4802200010,1,1.0
4802400000,4,0.6666666666666666
4802540089,1,1.0
4802550056,2,0.25
4802550059,5,0.25
4802551589,1,0.25
4802552530,1,0.3333333333333333
4802559089,0,0.0
4802562000,0,0.0
4802568040,1,0.5
4802570000,14,0.11290322580645161
4802570089,1,1.0
4802580000,2,0.1
4802581010,0,0.0
4802589090,0,0.0
4802690000,2,0.25
4802690098,2,0.2857142857142857
4803000011,2,0.25
4803000019,1,0.16666666666666666
4803001000,1,1.0
4803003100,1,0.5
4804110000,2,0.16666666666666666
4804111109,1,0.3333333333333333
4804119001,2,0.3333333333333333
4804190000,2,0.09523809523809523
4804211000,0,0.0
4804315100,0,0.0
4804390000,1,0.16666666666666666
4804395100,1,0.3333333333333333
4804398000,1,0.125
4804510000,2,0.5
4804520000,0,0.0
4805110000,0,0.0
4805190000,0,0.0
4805191000,1,0.2
4805240000,5,0.4166666666666667
4805250000,4,0.36363636363636365
4805300000,2,0.2
4805400000,3,0.5
4805500000,1,0.3333333333333333
4805910091,0,0.0
4805910092,0,0.0
4805910099,0,0.0
4805930000,3,0.75
4805932000,0,0.0
4806100000,0,0.0
4806200000,0,0.0
4806300000,1,0.2
4806401000,1,1.0
4806409000,4,1.0
4807008019,1,1.0
4807008099,2,0.5
4808100000,1,0.3333333333333333
4808400000,0,0.0
4808900000,2,0.5
4809200000,3,0.5
4809900000,1,0.25
4809901000,2,0.25
4810000000,0,0.0
4810130010,0,0.0
4810130019,3,0.17647058823529413
4810140010,1,0.25
4810190000,2,0.2
4810220010,1,0.25
4810220023,1,0.25
4810220024,1,0.1
4810290025,0,0.0
4810290029,2,0.5
4810298020,0,0.0
4810310000,0,0.0
4810920092,2,0.15384615384615385
4810921090,1,0.16666666666666666
4810923010,0,0.0
4810929090,1,0.09090909090909091
4810998099,1,0.25
4811410043,2,0.4
4811412000,0,0.0
4811419010,2,0.13333333333333333
4811419090,0,0.0
4811490019,1,0.5
4811510090,0,0.0
4811590030,0,0.0
4811590040,1,0.5
4811590059,2,0.1111111111111111
4811590070,1,0.3333333333333333
4811590080,0,0.0
4811600080,1,0.3333333333333333
4811900010,0,0.0
4811900071,1,0.3333333333333333
4811900072,1,0.25
4811900079,0,0.0
4811900089,2,0.2
4811900091,0,0.0
4811900099,1,0.14285714285714285
4812000000,1,0.5
4813100000,1,0.125
4813200000,3,0.75
4813900000,0,0.0
4814200000,1,0.1111111111111111
4814900000,2,0.15384615384615385
4814901000,0,0.0
4816200000,2,0.4
4816900001,3,0.75
4816900009,1,0.14285714285714285
4817100000,1,0.3333333333333333
4817300000,1,0.2
4818101000,3,0.5
4818201000,0,0.0
4818209100,0,0.0
4818209900,0,0.0
4818300000,3,1.0
4818400041,2,0.2222222222222222
4818400049,8,0.23529411764705882
4818900000,3,0.42857142857142855
4819100000,10,0.004723665564478035
4819200000,0,0.0
4819200020,2,0.2222222222222222
4819200090,2,0.07407407407407407
4819300000,3,0.75
4819400000,2,0.09523809523809523
4819500000,2,0.06666666666666667
4819600000,0,0.0
4820100000,2,0.3333333333333333
4820101000,0,0.0
4820103000,0,0.0
4820105000,3,0.5
4820109000,0,0.0
4820200000,1,0.14285714285714285
4820400000,0,0.0
4820500000,0,0.0
4820500090,2,0.6666666666666666
4820900000,1,0.14285714285714285
4820909000,0,0.0
4821100000,0,0.0
4821101000,3,0.002631578947368421
4821109000,10,0.010395010395010396
4821900000,3,0.13636363636363635
4821901000,7,0.06140350877192982
4821909000,7,0.004164187983343248
4822100000,6,0.6
4822900090,0,0.0
4823200009,2,0.3333333333333333
4823400000,3,0.6
4823690000,4,0.5
4823691000,0,0.0
4823699000,1,0.3333333333333333
4823701000,1,0.3333333333333333
4823904090,1,0.16666666666666666
4823908591,0,0.0
4823908592,2,0.5
4823908593,0,0.0
4823908595,2,0.4
4823908596,2,0.13333333333333333
4823908599,4,0.13793103448275862
4900000000,1,0.5
4901100000,4,0.17391304347826086
4901100009,1,0.3333333333333333
4901910000,4,0.2857142857142857
4901910090,1,0.3333333333333333
4901990091,0,0.0
4901990092,0,0.0
4901990095,3,0.16666666666666666
4901990099,2,0.2857142857142857
4901991000,2,0.10526315789473684
4901999000,6,0.1
4902100001,3,0.375
4902900000,6,0.3157894736842105
4902900003,0,0.0
4902900009,0,0.0
4903000009,1,0.3333333333333333
4905100000,0,0.0
4905990000,2,0.3333333333333333
4906000000,2,0.4
4908100020,2,0.2857142857142857
4908100090,0,0.0
4908900010,0,0.0
4908900020,1,0.5
4908900090,1,0.3333333333333333
4910000000,1,0.14285714285714285
4910000099,0,0.0
4911100000,3,0.2
4911101000,5,0.11904761904761904
4911109091,2,0.2857142857142857
4911109092,1,0.16666666666666666
4911109094,1,0.5
4911109099,4,0.13793103448275862
4911910003,0,0.0
4911910009,1,0.2
4911990091,0,0.0
4911990094,0,0.0
4911990099,4,0.07142857142857142
4911991000,1,0.07142857142857142
4911999099,5,0.3125
5004009000,0,0.0
5006001000,0,0.0
5007100000,2,0.5
5007200000,20,0.08583690987124463
5007201110,0,0.0
5007205910,2,0.5
5007206110,1,0.25
5007206910,1,0.5
5007900000,2,0.18181818181818182
5007909090,1,0.3333333333333333
501000000,3,0.16666666666666666
5010000000,5,0.38461538461538464
5106109001,0,0.0
5106209901,2,0.6666666666666666
5107101001,4,0.6666666666666666
5107205900,0,0.0
5109100000,3,0.23076923076923078
5109109000,1,0.3333333333333333
5111200009,1,0.07692307692307693
5111301009,0,0.0
5111308009,0,0.0
5112110009,1,0.3333333333333333
5112190001,0,0.0
5112190009,2,0.6666666666666666
5112301009,3,0.75
5113000020,2,1.0
5201001009,1,0.5
5201009009,0,0.0
5202910000,1,0.5
5202990000,0,0.0
5203000000,3,0.42857142857142855
5203009000,1,0.09090909090909091
5204110001,0,0.0
5204110009,2,0.18181818181818182
5204190000,8,0.09195402298850575
5204200000,12,0.13793103448275862
5205110001,1,0.3333333333333333
5205120001,3,0.09090909090909091
5205120009,0,0.0
5205220001,0,0.0
5205220009,1,0.5
5205230001,4,0.3333333333333333
5205230009,1,0.1111111111111111
5205240001,1,0.5
5205240009,1,0.5
5205260001,2,0.2857142857142857
5205310000,0,0.0
5205310001,1,1.0
5205320000,2,0.3333333333333333
5205340009,0,0.0
5205480000,0,0.0
5206110001,1,0.5
5206310009,1,0.25
5206320001,1,0.5
5206450009,1,0.25
5207100001,0,0.0
5207101000,1,0.1
5208119000,1,0.2
5208121600,1,0.25
5208129600,1,0.5
5208130000,0,0.0
5208190000,4,0.23529411764705882
5208219000,1,0.25
5208221900,0,0.0
5208229600,3,1.0
5208290000,0,0.0
5208310000,3,0.05555555555555555
5208321600,1,0.045454545454545456
5208329600,0,0.0
5208329900,1,0.5
5208330000,1,0.2
5208390000,0,0.0
5208420000,0,0.0
5208430000,1,0.25
5208490000,0,0.0
5208510000,4,0.09090909090909091
5208520000,0,0.0
5208521000,1,0.5
5208599000,2,0.3333333333333333
5209110000,3,0.42857142857142855
5209120000,0,0.0
5209210000,0,0.0
5209220000,1,0.1
5209290000,0,0.0
5209320000,6,0.030303030303030304
5209390000,4,0.03418803418803419
5209410000,0,0.0
5209420000,5,0.016339869281045753
5209490000,0,0.0
5209510000,3,0.2727272727272727
5209520000,1,0.09090909090909091
5209590000,2,0.3333333333333333
5210110001,1,0.5
5210110009,0,0.0
5210210001,0,0.0
5210290009,1,0.2
5210310001,0,0.0
5210310009,0,0.0
5210320000,1,0.16666666666666666
5210410000,2,0.5
5210490001,0,0.0
5210490009,0,0.0
5211200000,2,0.5
5211310000,0,0.0
5211320000,0,0.0
5211390000,0,0.0
5211410000,2,1.0
5211420000,1,0.045454545454545456
5211430000,0,0.0
5211491000,0,0.0
5211499000,1,0.5
5211510000,0,0.0
5211520000,1,0.5
5211590000,1,0.25
5212139000,0,0.0
5212141000,0,0.0
5212229001,1,1.0
5212241000,1,0.3333333333333333
5212249000,0,0.0
5212259000,1,1.0
5301290000,0,0.0
5303900000,1,0.3333333333333333
5306105000,0,0.0
5307200001,1,1.0
5307200009,0,0.0
5308901000,1,0.09090909090909091
5309119000,1,0.25
5309190000,1,0.5
5309290000,0,0.0
5310100000,1,0.3333333333333333
5310900099,1,0.5
5401100000,1,0.16666666666666666
5401101200,3,0.0136986301369863
5401101400,1,0.25
5401101600,2,0.07407407407407407
5401101800,2,0.05714285714285714
5401109000,1,0.08333333333333333
5401201000,1,0.14285714285714285
5402190000,0,0.0
5402310000,2,0.16666666666666666
5402320000,2,0.2
5402330000,12,0.017518248175182483
5402340000,1,1.0
5402390000,0,0.0
5402440000,3,0.13043478260869565
5402460000,0,0.0
5402480000,5,0.2631578947368421
5402490000,4,0.3333333333333333
5402510000,0,0.0
5402520000,1,0.16666666666666666
5402550000,1,0.125
5402591000,0,0.0
5402620000,2,0.6666666666666666
5402650000,2,1.0
5402690000,4,0.5714285714285714
5403310001,1,0.5
5403310009,1,0.5
5403330000,1,0.2
5403410001,2,1.0
5403450000,0,0.0
5404120000,0,0.0
5404190000,3,0.17647058823529413
5407100000,1,0.2
5407200021,7,0.4117647058823529
5407200029,0,0.0
5407410000,0,0.0
5407420000,1,0.25
5407430000,0,0.0
5407440000,1,0.14285714285714285
5407510000,3,0.25
5407520000,1,0.2
5407530000,0,0.0
5407540000,3,0.42857142857142855
5407611000,1,0.1111111111111111
5407613000,0,0.0
5407615000,0,0.0
5407619000,1,0.16666666666666666
5407691000,1,0.5
5407699001,1,0.1
5407699002,1,0.25
5407699009,1,1.0
5407710000,1,0.3333333333333333
5407720000,2,0.14285714285714285
5407730000,1,0.5
5407810000,0,0.0
5407820000,1,0.5
5407830000,1,0.1111111111111111
5407840000,1,0.25
5407910000,1,0.125
5407910001,0,0.0
5407920000,5,0.5555555555555556
5407930000,1,0.3333333333333333
5407940000,2,0.16666666666666666
5408100000,0,0.0
5408221000,0,0.0
5408230000,0,0.0
5408240000,1,0.3333333333333333
5408310001,0,0.0
5408320000,0,0.0
5408340000,1,0.125
5410000000,5,0.38461538461538464
5500000000,2,0.2857142857142857
5501200000,2,0.6666666666666666
5501300000,0,0.0
5503110000,3,0.5
5503200000,3,0.15
5503300000,1,0.25
5504100000,1,0.25
5505101000,0,0.0
5505105000,3,0.0967741935483871
5505109000,1,0.25
5505200000,3,0.5
5506200000,2,0.2222222222222222
5506300000,3,0.3333333333333333
5508100000,2,0.16666666666666666
5508101001,2,0.1111111111111111
5508101009,1,0.2
5508109000,2,0.10526315789473684
5508201000,1,0.16666666666666666
5508209000,1,0.5
5508500000,2,0.5
5509110000,3,0.3333333333333333
5509210000,3,0.375
5509210009,1,0.3333333333333333
5509220001,0,0.0
5509250000,3,0.375
5509310000,0,0.0
5509310001,0,0.0
5509320009,0,0.0
5509350000,1,0.16666666666666666
5509510000,3,0.2727272727272727
5509520000,2,0.2857142857142857
5509520001,1,0.16666666666666666
5509530000,1,1.0
5509590000,1,0.25
5509610001,1,0.25
5509620000,0,0.0
5509690000,4,0.5
5509920000,0,0.0
5510110000,5,0.4166666666666667
5510200000,0,0.0
5510900000,3,0.2
5511200000,0,0.0
5511300000,1,0.1111111111111111
5512110000,1,0.5
5512191000,1,0.14285714285714285
5512199001,1,0.16666666666666666
5512199009,0,0.0
5512910000,1,0.3333333333333333
5512991000,4,0.16666666666666666
5512999001,2,0.4
5512999009,1,0.2
5513112000,0,0.0
5513119000,0,0.0
5513120000,0,0.0
5513130000,2,0.6666666666666666
5513190000,0,0.0
5513210000,4,0.23529411764705882
